Data format warnings:
  - Session 1, trial 2: all neural data is zero
  - Session 12, trial 209: all neural data is zero
  - Session 12, trial 220: all neural data is zero
  - Session 12, trial 230: all neural data is zero
  - Session 12, trial 233: all neural data is zero
  - Session 12, trial 248: all neural data is zero
  - Session 12, trial 250: all neural data is zero
  - Session 12, trial 263: all neural data is zero
  - Session 12, trial 274: all neural data is zero
  - Session 12, trial 277: all neural data is zero
  - Session 12, trial 278: all neural data is zero
  - Session 12, trial 285: all neural data is zero
  - Session 12, trial 289: all neural data is zero
  - Session 12, trial 291: all neural data is zero
  - Session 12, trial 292: all neural data is zero
  - Session 12, trial 296: all neural data is zero
  - Session 12, trial 302: all neural data is zero
  - Session 12, trial 320: all neural data is zero
  - Session 12, trial 323: all neural data is zero
  - Session 12, trial 324: all neural data is zero
  - Session 12, trial 338: all neural data is zero
  - Session 12, trial 349: all neural data is zero
  - Session 12, trial 353: all neural data is zero
  - Session 12, trial 354: all neural data is zero
  - Session 12, trial 355: all neural data is zero
  - Session 12, trial 360: all neural data is zero
  - Session 12, trial 379: all neural data is zero
  - Session 12, trial 381: all neural data is zero
  - Session 12, trial 384: all neural data is zero
  - Session 12, trial 385: all neural data is zero
  - Session 13, trial 0: all neural data is zero
  - Session 13, trial 1: all neural data is zero
  - Session 13, trial 3: all neural data is zero
  - Session 13, trial 7: all neural data is zero
  - Session 13, trial 9: all neural data is zero
  - Session 13, trial 12: all neural data is zero
  - Session 13, trial 18: all neural data is zero
  - Session 13, trial 19: all neural data is zero
  - Session 13, trial 20: all neural data is zero
  - Session 13, trial 22: all neural data is zero
  - Session 13, trial 23: all neural data is zero
  - Session 13, trial 25: all neural data is zero
  - Session 13, trial 26: all neural data is zero
  - Session 13, trial 28: all neural data is zero
  - Session 13, trial 30: all neural data is zero
  - Session 13, trial 32: all neural data is zero
  - Session 13, trial 33: all neural data is zero
  - Session 13, trial 34: all neural data is zero
  - Session 13, trial 38: all neural data is zero
  - Session 13, trial 39: all neural data is zero
  - Session 13, trial 40: all neural data is zero
  - Session 13, trial 41: all neural data is zero
  - Session 13, trial 43: all neural data is zero
  - Session 13, trial 44: all neural data is zero
  - Session 13, trial 48: all neural data is zero
  - Session 13, trial 52: all neural data is zero
  - Session 13, trial 53: all neural data is zero
  - Session 13, trial 54: all neural data is zero
  - Session 13, trial 56: all neural data is zero
  - Session 13, trial 57: all neural data is zero
  - Session 13, trial 59: all neural data is zero
  - Session 13, trial 62: all neural data is zero
  - Session 13, trial 63: all neural data is zero
  - Session 13, trial 64: all neural data is zero
  - Session 13, trial 67: all neural data is zero
  - Session 13, trial 69: all neural data is zero
  - Session 13, trial 71: all neural data is zero
  - Session 13, trial 72: all neural data is zero
  - Session 13, trial 73: all neural data is zero
  - Session 13, trial 75: all neural data is zero
  - Session 13, trial 76: all neural data is zero
  - Session 13, trial 78: all neural data is zero
  - Session 13, trial 82: all neural data is zero
  - Session 13, trial 83: all neural data is zero
  - Session 13, trial 86: all neural data is zero
  - Session 13, trial 87: all neural data is zero
  - Session 13, trial 90: all neural data is zero
  - Session 13, trial 93: all neural data is zero
  - Session 13, trial 94: all neural data is zero
  - Session 13, trial 95: all neural data is zero
  - Session 13, trial 102: all neural data is zero
  - Session 13, trial 103: all neural data is zero
  - Session 13, trial 104: all neural data is zero
  - Session 13, trial 105: all neural data is zero
  - Session 13, trial 106: all neural data is zero
  - Session 13, trial 109: all neural data is zero
  - Session 13, trial 110: all neural data is zero
  - Session 13, trial 114: all neural data is zero
  - Session 13, trial 115: all neural data is zero
  - Session 13, trial 117: all neural data is zero
  - Session 13, trial 118: all neural data is zero
  - Session 13, trial 119: all neural data is zero
  - Session 13, trial 120: all neural data is zero
  - Session 13, trial 121: all neural data is zero
  - Session 13, trial 122: all neural data is zero
  - Session 13, trial 124: all neural data is zero
  - Session 13, trial 125: all neural data is zero
  - Session 13, trial 128: all neural data is zero
  - Session 13, trial 129: all neural data is zero
  - Session 13, trial 133: all neural data is zero
  - Session 13, trial 134: all neural data is zero
  - Session 13, trial 141: all neural data is zero
  - Session 13, trial 142: all neural data is zero
  - Session 13, trial 144: all neural data is zero
  - Session 13, trial 145: all neural data is zero
  - Session 13, trial 146: all neural data is zero
  - Session 13, trial 148: all neural data is zero
  - Session 13, trial 149: all neural data is zero
  - Session 13, trial 150: all neural data is zero
  - Session 13, trial 151: all neural data is zero
  - Session 13, trial 152: all neural data is zero
  - Session 13, trial 153: all neural data is zero
  - Session 13, trial 154: all neural data is zero
  - Session 13, trial 156: all neural data is zero
  - Session 13, trial 158: all neural data is zero
  - Session 13, trial 159: all neural data is zero
  - Session 13, trial 160: all neural data is zero
  - Session 13, trial 161: all neural data is zero
  - Session 13, trial 162: all neural data is zero
  - Session 13, trial 165: all neural data is zero
  - Session 13, trial 166: all neural data is zero
  - Session 13, trial 167: all neural data is zero
  - Session 13, trial 170: all neural data is zero
  - Session 13, trial 172: all neural data is zero
  - Session 13, trial 173: all neural data is zero
  - Session 13, trial 175: all neural data is zero
  - Session 13, trial 177: all neural data is zero
  - Session 13, trial 180: all neural data is zero
  - Session 13, trial 182: all neural data is zero
  - Session 13, trial 185: all neural data is zero
  - Session 13, trial 186: all neural data is zero
  - Session 13, trial 191: all neural data is zero
  - Session 13, trial 192: all neural data is zero
  - Session 13, trial 193: all neural data is zero
  - Session 13, trial 194: all neural data is zero
  - Session 13, trial 195: all neural data is zero
  - Session 13, trial 197: all neural data is zero
  - Session 13, trial 198: all neural data is zero
  - Session 13, trial 200: all neural data is zero
  - Session 13, trial 201: all neural data is zero
  - Session 13, trial 202: all neural data is zero
  - Session 13, trial 203: all neural data is zero
  - Session 13, trial 205: all neural data is zero
  - Session 13, trial 208: all neural data is zero
  - Session 13, trial 209: all neural data is zero
  - Session 13, trial 210: all neural data is zero
  - Session 13, trial 212: all neural data is zero
  - Session 13, trial 214: all neural data is zero
  - Session 13, trial 216: all neural data is zero
  - Session 13, trial 217: all neural data is zero
  - Session 13, trial 218: all neural data is zero
  - Session 13, trial 219: all neural data is zero
  - Session 13, trial 226: all neural data is zero
  - Session 13, trial 227: all neural data is zero
  - Session 13, trial 228: all neural data is zero
  - Session 13, trial 232: all neural data is zero
  - Session 13, trial 233: all neural data is zero
  - Session 13, trial 236: all neural data is zero
  - Session 13, trial 237: all neural data is zero
  - Session 13, trial 238: all neural data is zero
  - Session 13, trial 241: all neural data is zero
  - Session 13, trial 244: all neural data is zero
  - Session 13, trial 247: all neural data is zero
  - Session 13, trial 248: all neural data is zero
  - Session 13, trial 250: all neural data is zero
  - Session 13, trial 252: all neural data is zero
  - Session 13, trial 254: all neural data is zero
  - Session 13, trial 255: all neural data is zero
  - Session 13, trial 256: all neural data is zero
  - Session 13, trial 261: all neural data is zero
  - Session 13, trial 262: all neural data is zero
  - Session 13, trial 263: all neural data is zero
  - Session 13, trial 266: all neural data is zero
  - Session 13, trial 267: all neural data is zero
  - Session 13, trial 269: all neural data is zero
  - Session 13, trial 270: all neural data is zero
  - Session 13, trial 273: all neural data is zero
  - Session 13, trial 278: all neural data is zero
  - Session 13, trial 279: all neural data is zero
  - Session 13, trial 281: all neural data is zero
  - Session 13, trial 286: all neural data is zero
  - Session 13, trial 288: all neural data is zero
  - Session 13, trial 289: all neural data is zero
  - Session 13, trial 298: all neural data is zero
  - Session 13, trial 301: all neural data is zero
  - Session 13, trial 302: all neural data is zero
  - Session 13, trial 303: all neural data is zero
  - Session 13, trial 304: all neural data is zero
  - Session 13, trial 305: all neural data is zero
  - Session 13, trial 306: all neural data is zero
  - Session 13, trial 307: all neural data is zero
  - Session 13, trial 311: all neural data is zero
  - Session 13, trial 312: all neural data is zero
  - Session 13, trial 313: all neural data is zero
  - Session 13, trial 315: all neural data is zero
  - Session 13, trial 317: all neural data is zero
  - Session 13, trial 318: all neural data is zero
  - Session 13, trial 330: all neural data is zero
  - Session 13, trial 331: all neural data is zero
  - Session 13, trial 332: all neural data is zero
  - Session 13, trial 333: all neural data is zero
  - Session 13, trial 334: all neural data is zero
  - Session 13, trial 335: all neural data is zero
  - Session 13, trial 336: all neural data is zero
  - Session 13, trial 337: all neural data is zero
  - Session 13, trial 338: all neural data is zero
  - Session 13, trial 345: all neural data is zero
  - Session 13, trial 347: all neural data is zero
  - Session 13, trial 348: all neural data is zero
  - Session 13, trial 353: all neural data is zero
  - Session 13, trial 356: all neural data is zero
  - Session 13, trial 357: all neural data is zero
  - Session 13, trial 362: all neural data is zero
  - Session 13, trial 364: all neural data is zero
  - Session 13, trial 366: all neural data is zero
  - Session 13, trial 367: all neural data is zero
  - Session 13, trial 369: all neural data is zero
  - Session 13, trial 370: all neural data is zero
  - Session 13, trial 371: all neural data is zero
  - Session 13, trial 374: all neural data is zero
  - Session 13, trial 375: all neural data is zero
  - Session 13, trial 376: all neural data is zero
  - Session 13, trial 377: all neural data is zero
  - Session 13, trial 378: all neural data is zero
  - Session 13, trial 379: all neural data is zero
  - Session 13, trial 380: all neural data is zero
  - Session 28, trial 22: all neural data is zero
  - Session 28, trial 58: all neural data is zero
  - Session 28, trial 60: all neural data is zero
  - Session 28, trial 101: all neural data is zero
  - Session 28, trial 114: all neural data is zero
  - Session 28, trial 235: all neural data is zero
  - Session 56, trial 45: all neural data is zero
  - Session 57, trial 102: all neural data is zero
  - Session 59, trial 45: all neural data is zero
  - Session 59, trial 68: all neural data is zero
  - Session 59, trial 99: all neural data is zero
  - Session 59, trial 108: all neural data is zero
  - Session 59, trial 118: all neural data is zero
  - Session 59, trial 129: all neural data is zero
  - Session 59, trial 203: all neural data is zero
  - Session 59, trial 207: all neural data is zero
  - Session 60, trial 45: all neural data is zero
  - Session 60, trial 47: all neural data is zero
  - Session 60, trial 57: all neural data is zero
  - Session 60, trial 68: all neural data is zero
  - Session 60, trial 73: all neural data is zero
  - Session 60, trial 77: all neural data is zero
  - Session 60, trial 78: all neural data is zero
  - Session 60, trial 91: all neural data is zero
  - Session 60, trial 108: all neural data is zero
  - Session 60, trial 110: all neural data is zero
  - Session 60, trial 115: all neural data is zero
  - Session 60, trial 127: all neural data is zero
  - Session 60, trial 136: all neural data is zero
  - Session 60, trial 140: all neural data is zero
  - Session 60, trial 144: all neural data is zero
  - Session 60, trial 150: all neural data is zero
  - Session 60, trial 151: all neural data is zero
  - Session 60, trial 163: all neural data is zero
  - Session 60, trial 164: all neural data is zero
  - Session 60, trial 191: all neural data is zero
  - Session 60, trial 193: all neural data is zero
  - Session 61, trial 80: all neural data is zero
  - Session 61, trial 119: all neural data is zero
  - Session 61, trial 121: all neural data is zero
  - Session 61, trial 141: all neural data is zero
  - Session 61, trial 182: all neural data is zero
  - Session 63, trial 20: all neural data is zero
  - Session 63, trial 82: all neural data is zero
  - Session 63, trial 117: all neural data is zero
  - Session 63, trial 161: all neural data is zero
  - Session 63, trial 207: all neural data is zero
  - Session 63, trial 210: all neural data is zero
  - Session 63, trial 234: all neural data is zero
  - Session 63, trial 287: all neural data is zero
  - Session 64, trial 178: all neural data is zero
  - Session 64, trial 228: all neural data is zero
  - Session 66, trial 7: all neural data is zero
  - Session 66, trial 11: all neural data is zero
  - Session 66, trial 19: all neural data is zero
  - Session 66, trial 25: all neural data is zero
  - Session 66, trial 31: all neural data is zero
  - Session 66, trial 43: all neural data is zero
  - Session 66, trial 58: all neural data is zero
  - Session 66, trial 60: all neural data is zero
  - Session 66, trial 61: all neural data is zero
  - Session 66, trial 83: all neural data is zero
  - Session 66, trial 87: all neural data is zero
  - Session 66, trial 92: all neural data is zero
  - Session 66, trial 99: all neural data is zero
  - Session 66, trial 103: all neural data is zero
  - Session 66, trial 104: all neural data is zero
  - Session 66, trial 105: all neural data is zero
  - Session 66, trial 108: all neural data is zero
  - Session 66, trial 110: all neural data is zero
  - Session 66, trial 111: all neural data is zero
  - Session 66, trial 125: all neural data is zero
  - Session 66, trial 128: all neural data is zero
  - Session 66, trial 136: all neural data is zero
  - Session 66, trial 139: all neural data is zero
  - Session 66, trial 140: all neural data is zero
  - Session 66, trial 146: all neural data is zero
  - Session 66, trial 150: all neural data is zero
  - Session 66, trial 151: all neural data is zero
  - Session 66, trial 155: all neural data is zero
  - Session 66, trial 156: all neural data is zero
  - Session 66, trial 157: all neural data is zero
  - Session 66, trial 173: all neural data is zero
  - Session 66, trial 175: all neural data is zero
  - Session 66, trial 195: all neural data is zero
  - Session 66, trial 196: all neural data is zero
  - Session 66, trial 197: all neural data is zero
  - Session 66, trial 208: all neural data is zero
  - Session 66, trial 217: all neural data is zero
  - Session 66, trial 220: all neural data is zero
  - Session 66, trial 260: all neural data is zero
  - Session 66, trial 263: all neural data is zero
  - Session 66, trial 290: all neural data is zero
  - Session 66, trial 301: all neural data is zero
  - Session 67, trial 3: all neural data is zero
  - Session 67, trial 7: all neural data is zero
  - Session 67, trial 8: all neural data is zero
  - Session 67, trial 11: all neural data is zero
  - Session 67, trial 24: all neural data is zero
  - Session 67, trial 26: all neural data is zero
  - Session 67, trial 31: all neural data is zero
  - Session 67, trial 32: all neural data is zero
  - Session 67, trial 35: all neural data is zero
  - Session 67, trial 37: all neural data is zero
  - Session 67, trial 41: all neural data is zero
  - Session 67, trial 42: all neural data is zero
  - Session 67, trial 44: all neural data is zero
  - Session 67, trial 45: all neural data is zero
  - Session 67, trial 48: all neural data is zero
  - Session 67, trial 49: all neural data is zero
  - Session 67, trial 52: all neural data is zero
  - Session 67, trial 53: all neural data is zero
  - Session 67, trial 54: all neural data is zero
  - Session 67, trial 55: all neural data is zero
  - Session 67, trial 56: all neural data is zero
  - Session 67, trial 58: all neural data is zero
  - Session 67, trial 59: all neural data is zero
  - Session 67, trial 60: all neural data is zero
  - Session 67, trial 65: all neural data is zero
  - Session 67, trial 66: all neural data is zero
  - Session 67, trial 74: all neural data is zero
  - Session 67, trial 75: all neural data is zero
  - Session 67, trial 76: all neural data is zero
  - Session 67, trial 80: all neural data is zero
  - Session 67, trial 81: all neural data is zero
  - Session 67, trial 86: all neural data is zero
  - Session 67, trial 87: all neural data is zero
  - Session 67, trial 91: all neural data is zero
  - Session 67, trial 93: all neural data is zero
  - Session 67, trial 102: all neural data is zero
  - Session 67, trial 103: all neural data is zero
  - Session 67, trial 105: all neural data is zero
  - Session 67, trial 111: all neural data is zero
  - Session 67, trial 115: all neural data is zero
  - Session 67, trial 123: all neural data is zero
  - Session 67, trial 124: all neural data is zero
  - Session 67, trial 126: all neural data is zero
  - Session 67, trial 127: all neural data is zero
  - Session 67, trial 132: all neural data is zero
  - Session 67, trial 138: all neural data is zero
  - Session 67, trial 139: all neural data is zero
  - Session 67, trial 144: all neural data is zero
  - Session 67, trial 145: all neural data is zero
  - Session 67, trial 146: all neural data is zero
  - Session 67, trial 147: all neural data is zero
  - Session 67, trial 156: all neural data is zero
  - Session 67, trial 159: all neural data is zero
  - Session 67, trial 160: all neural data is zero
  - Session 67, trial 161: all neural data is zero
  - Session 67, trial 164: all neural data is zero
  - Session 67, trial 167: all neural data is zero
  - Session 67, trial 168: all neural data is zero
  - Session 67, trial 169: all neural data is zero
  - Session 67, trial 175: all neural data is zero
  - Session 67, trial 176: all neural data is zero
  - Session 67, trial 182: all neural data is zero
  - Session 67, trial 183: all neural data is zero
  - Session 67, trial 184: all neural data is zero
  - Session 67, trial 188: all neural data is zero
  - Session 67, trial 189: all neural data is zero
  - Session 67, trial 190: all neural data is zero
  - Session 67, trial 191: all neural data is zero
  - Session 67, trial 194: all neural data is zero
  - Session 67, trial 199: all neural data is zero
  - Session 67, trial 202: all neural data is zero
  - Session 67, trial 203: all neural data is zero
  - Session 67, trial 204: all neural data is zero
  - Session 67, trial 207: all neural data is zero
  - Session 67, trial 208: all neural data is zero
  - Session 67, trial 209: all neural data is zero
  - Session 67, trial 210: all neural data is zero
  - Session 67, trial 214: all neural data is zero
  - Session 67, trial 215: all neural data is zero
  - Session 67, trial 223: all neural data is zero
  - Session 67, trial 227: all neural data is zero
  - Session 67, trial 228: all neural data is zero
  - Session 67, trial 229: all neural data is zero
  - Session 67, trial 230: all neural data is zero
  - Session 67, trial 231: all neural data is zero
  - Session 67, trial 232: all neural data is zero
  - Session 67, trial 233: all neural data is zero
  - Session 67, trial 239: all neural data is zero
  - Session 67, trial 240: all neural data is zero
  - Session 67, trial 242: all neural data is zero
  - Session 67, trial 243: all neural data is zero
  - Session 67, trial 244: all neural data is zero
  - Session 67, trial 245: all neural data is zero
  - Session 67, trial 246: all neural data is zero
  - Session 67, trial 247: all neural data is zero
  - Session 67, trial 249: all neural data is zero
  - Session 67, trial 255: all neural data is zero
  - Session 67, trial 257: all neural data is zero
  - Session 67, trial 266: all neural data is zero
  - Session 67, trial 269: all neural data is zero
  - Session 67, trial 273: all neural data is zero
  - Session 67, trial 274: all neural data is zero
  - Session 67, trial 275: all neural data is zero
  - Session 67, trial 276: all neural data is zero
  - Session 67, trial 278: all neural data is zero
  - Session 67, trial 279: all neural data is zero
  - Session 67, trial 281: all neural data is zero
  - Session 67, trial 283: all neural data is zero
  - Session 67, trial 284: all neural data is zero
  - Session 67, trial 285: all neural data is zero
  - Session 67, trial 287: all neural data is zero
  - Session 67, trial 292: all neural data is zero
  - Session 67, trial 295: all neural data is zero
  - Session 67, trial 296: all neural data is zero
  - Session 67, trial 300: all neural data is zero
  - Session 67, trial 301: all neural data is zero
  - Session 67, trial 302: all neural data is zero
  - Session 67, trial 303: all neural data is zero
  - Session 67, trial 304: all neural data is zero
  - Session 67, trial 307: all neural data is zero
  - Session 67, trial 308: all neural data is zero
  - Session 68, trial 10: all neural data is zero
  - Session 68, trial 11: all neural data is zero
  - Session 68, trial 12: all neural data is zero
  - Session 68, trial 37: all neural data is zero
  - Session 68, trial 40: all neural data is zero
  - Session 68, trial 53: all neural data is zero
  - Session 68, trial 58: all neural data is zero
  - Session 68, trial 63: all neural data is zero
  - Session 68, trial 73: all neural data is zero
  - Session 68, trial 78: all neural data is zero
  - Session 68, trial 80: all neural data is zero
  - Session 68, trial 83: all neural data is zero
  - Session 68, trial 87: all neural data is zero
  - Session 68, trial 90: all neural data is zero
  - Session 68, trial 92: all neural data is zero
  - Session 68, trial 118: all neural data is zero
  - Session 68, trial 119: all neural data is zero
  - Session 68, trial 124: all neural data is zero
  - Session 68, trial 125: all neural data is zero
  - Session 68, trial 139: all neural data is zero
  - Session 68, trial 140: all neural data is zero
  - Session 68, trial 143: all neural data is zero
  - Session 68, trial 150: all neural data is zero
  - Session 68, trial 151: all neural data is zero
  - Session 68, trial 162: all neural data is zero
  - Session 68, trial 180: all neural data is zero
  - Session 68, trial 196: all neural data is zero
  - Session 68, trial 207: all neural data is zero
  - Session 68, trial 219: all neural data is zero
  - Session 68, trial 220: all neural data is zero
  - Session 68, trial 223: all neural data is zero
  - Session 68, trial 226: all neural data is zero
  - Session 68, trial 229: all neural data is zero
  - Session 68, trial 243: all neural data is zero
  - Session 68, trial 244: all neural data is zero
  - Session 68, trial 260: all neural data is zero
  - Session 68, trial 273: all neural data is zero
  - Session 68, trial 283: all neural data is zero
  - Session 68, trial 285: all neural data is zero
  - Session 68, trial 294: all neural data is zero
  - Session 68, trial 301: all neural data is zero
  - Session 71, trial 209: all neural data is zero
  - Session 73, trial 87: all neural data is zero
  - Session 73, trial 88: all neural data is zero
  - Session 73, trial 90: all neural data is zero
  - Session 73, trial 97: all neural data is zero
  - Session 73, trial 108: all neural data is zero
  - Session 73, trial 109: all neural data is zero
  - Session 73, trial 113: all neural data is zero
  - Session 73, trial 121: all neural data is zero
  - Session 73, trial 124: all neural data is zero
  - Session 73, trial 125: all neural data is zero
  - Session 73, trial 135: all neural data is zero
  - Session 73, trial 141: all neural data is zero
  - Session 73, trial 152: all neural data is zero
  - Session 73, trial 168: all neural data is zero
  - Session 73, trial 169: all neural data is zero
  - Session 73, trial 172: all neural data is zero
  - Session 73, trial 215: all neural data is zero
  - Session 73, trial 227: all neural data is zero
  - Session 73, trial 235: all neural data is zero
  - Session 74, trial 58: all neural data is zero
  - Session 74, trial 78: all neural data is zero
  - Session 74, trial 79: all neural data is zero
  - Session 74, trial 89: all neural data is zero
  - Session 74, trial 90: all neural data is zero
  - Session 74, trial 91: all neural data is zero
  - Session 74, trial 92: all neural data is zero
  - Session 74, trial 95: all neural data is zero
  - Session 74, trial 98: all neural data is zero
  - Session 74, trial 110: all neural data is zero
  - Session 74, trial 111: all neural data is zero
  - Session 74, trial 112: all neural data is zero
  - Session 74, trial 119: all neural data is zero
  - Session 74, trial 120: all neural data is zero
  - Session 74, trial 121: all neural data is zero
  - Session 74, trial 123: all neural data is zero
  - Session 74, trial 124: all neural data is zero
  - Session 74, trial 140: all neural data is zero
  - Session 74, trial 141: all neural data is zero
  - Session 74, trial 151: all neural data is zero
  - Session 74, trial 152: all neural data is zero
  - Session 74, trial 157: all neural data is zero
  - Session 74, trial 168: all neural data is zero
  - Session 74, trial 214: all neural data is zero
  - Session 74, trial 233: all neural data is zero
  - Session 75, trial 25: all neural data is zero
  - Session 75, trial 61: all neural data is zero
  - Session 75, trial 67: all neural data is zero
  - Session 75, trial 70: all neural data is zero
  - Session 75, trial 71: all neural data is zero
  - Session 75, trial 76: all neural data is zero
  - Session 75, trial 78: all neural data is zero
  - Session 75, trial 81: all neural data is zero
  - Session 75, trial 87: all neural data is zero
  - Session 75, trial 89: all neural data is zero
  - Session 75, trial 91: all neural data is zero
  - Session 75, trial 93: all neural data is zero
  - Session 75, trial 95: all neural data is zero
  - Session 75, trial 96: all neural data is zero
  - Session 75, trial 97: all neural data is zero
  - Session 75, trial 103: all neural data is zero
  - Session 75, trial 108: all neural data is zero
  - Session 75, trial 109: all neural data is zero
  - Session 75, trial 110: all neural data is zero
  - Session 75, trial 114: all neural data is zero
  - Session 75, trial 122: all neural data is zero
  - Session 75, trial 124: all neural data is zero
  - Session 75, trial 125: all neural data is zero
  - Session 75, trial 131: all neural data is zero
  - Session 75, trial 134: all neural data is zero
  - Session 75, trial 135: all neural data is zero
  - Session 75, trial 143: all neural data is zero
  - Session 75, trial 144: all neural data is zero
  - Session 75, trial 150: all neural data is zero
  - Session 75, trial 151: all neural data is zero
